ENSG00000000419;path:hsa00510;DPM1;N-Glycan biosynthesis
ENSG00000104365;path:hsa04625;IKBKB;C-type lectin receptor signaling pathway
ENSG00000104365;path:hsa05171;IKBKB;Coronavirus disease - COVID-19
ENSG00000104365;path:hsa04658;IKBKB;Th1 and Th2 cell differentiation
ENSG00000104365;path:hsa05221;IKBKB;Acute myeloid leukemia
ENSG00000104365;path:hsa04930;IKBKB;Type II diabetes mellitus
ENSG00000104365;path:hsa05163;IKBKB;Human cytomegalovirus infection
ENSG00000104365;path:hsa05120;IKBKB;Epithelial cell signaling in Helicobacter pylori infection
ENSG00000104365;path:hsa05167;IKBKB;Kaposi sarcoma-associated herpesvirus infection
ENSG00000104365;path:hsa05130;IKBKB;Pathogenic Escherichia coli infection
ENSG00000104365;path:hsa04010;IKBKB;MAPK signaling pathway
ENSG00000104365;path:hsa05142;IKBKB;Chagas disease
ENSG00000104365;path:hsa04662;IKBKB;B cell receptor signaling pathway
ENSG00000104365;path:hsa05170;IKBKB;Human immunodeficiency virus 1 infection
ENSG00000104365;path:hsa05164;IKBKB;Influenza A
ENSG00000104365;path:hsa04014;IKBKB;Ras signaling pathway
ENSG00000104365;path:hsa04910;IKBKB;Insulin signaling pathway
ENSG00000104365;path:hsa04621;IKBKB;NOD-like receptor signaling pathway
ENSG00000104365;path:hsa05131;IKBKB;Shigellosis
ENSG00000104365;path:hsa05220;IKBKB;Chronic myeloid leukemia
ENSG00000104365;path:hsa04722;IKBKB;Neurotrophin signaling pathway
ENSG00000104365;path:hsa04620;IKBKB;Toll-like receptor signaling pathway
ENSG00000104365;path:hsa05417;IKBKB;Lipid and atherosclerosis
ENSG00000104365;path:hsa04064;IKBKB;NF-kappa B signaling pathway
ENSG00000104365;path:hsa05166;IKBKB;Human T-cell leukemia virus 1 infection
ENSG00000104365;path:hsa05160;IKBKB;Hepatitis C
ENSG00000104365;path:hsa04380;IKBKB;Osteoclast differentiation
ENSG00000104365;path:hsa05169;IKBKB;Epstein-Barr virus infection
ENSG00000104365;path:hsa04668;IKBKB;TNF signaling pathway
ENSG00000104365;path:hsa04657;IKBKB;IL-17 signaling pathway
ENSG00000104365;path:hsa04068;IKBKB;FoxO signaling pathway
ENSG00000104365;path:hsa05132;IKBKB;Salmonella infection
ENSG00000104365;path:hsa01523;IKBKB;Antifolate resistance
ENSG00000104365;path:hsa04150;IKBKB;mTOR signaling pathway
ENSG00000104365;path:hsa05222;IKBKB;Small cell lung cancer
ENSG00000104365;path:hsa05161;IKBKB;Hepatitis B
ENSG00000104365;path:hsa05168;IKBKB;Herpes simplex virus 1 infection
ENSG00000104365;path:hsa04660;IKBKB;T cell receptor signaling pathway
ENSG00000104365;path:hsa04932;IKBKB;Non-alcoholic fatty liver disease
ENSG00000104365;path:hsa05215;IKBKB;Prostate cancer
ENSG00000104365;path:hsa04623;IKBKB;Cytosolic DNA-sensing pathway
ENSG00000104381;NA;NA;NA
ENSG00000104413;NA;NA;NA
ENSG00000104419;NA;NA;NA
ENSG00000104427;NA;NA;NA
ENSG00000104432;path:hsa05200;IL7;Pathways in cancer
ENSG00000104432;path:hsa04151;IL7;PI3K-Akt signaling pathway
ENSG00000104432;path:hsa04640;IL7;Hematopoietic cell lineage
ENSG00000104432;path:hsa04630;IL7;JAK-STAT signaling pathway
ENSG00000104432;path:hsa04060;IL7;Cytokine-cytokine receptor interaction
ENSG00000104450;NA;NA;NA
ENSG00000104499;NA;NA;NA
ENSG00000104517;path:hsa04120;UBR5;Ubiquitin mediated proteolysis
ENSG00000104518;path:hsa04621;GSDMD;NOD-like receptor signaling pathway
ENSG00000104518;path:hsa04613;GSDMD;Neutrophil extracellular trap formation
ENSG00000104518;path:hsa05132;GSDMD;Salmonella infection
ENSG00000104524;path:hsa01100;PYCR3;Metabolic pathways
ENSG00000104524;path:hsa01230;PYCR3;Biosynthesis of amino acids
ENSG00000104524;path:hsa00330;PYCR3;Arginine and proline metabolism
ENSG00000104529;NA;NA;NA
ENSG00000104537;NA;NA;NA
ENSG00000104613;NA;NA;NA
ENSG00000104643;NA;NA;NA
ENSG00000104687;path:hsa05415;GSR;Diabetic cardiomyopathy
ENSG00000104687;path:hsa00480;GSR;Glutathione metabolism
ENSG00000104687;path:hsa04918;GSR;Thyroid hormone synthesis
ENSG00000104687;path:hsa01100;GSR;Metabolic pathways
ENSG00000104691;path:hsa04141;UBXN8;Protein processing in endoplasmic reticulum
ENSG00000104714;NA;NA;NA
ENSG00000104728;NA;NA;NA
ENSG00000104731;NA;NA;NA
ENSG00000104755;NA;NA;NA
ENSG00000104760;NA;NA;NA
ENSG00000104763;path:hsa04142;ASAH1;Lysosome
ENSG00000104763;path:hsa00600;ASAH1;Sphingolipid metabolism
ENSG00000104763;path:hsa04071;ASAH1;Sphingolipid signaling pathway
ENSG00000104763;path:hsa01100;ASAH1;Metabolic pathways
ENSG00000104774;path:hsa00511;MAN2B1;Other glycan degradation
ENSG00000104774;path:hsa04142;MAN2B1;Lysosome
ENSG00000104783;path:hsa04970;KCNN4;Salivary secretion
ENSG00000104783;path:hsa04929;KCNN4;GnRH secretion
ENSG00000104783;path:hsa04911;KCNN4;Insulin secretion
ENSG00000104783;path:hsa04974;KCNN4;Protein digestion and absorption
ENSG00000104805;NA;NA;NA
ENSG00000104808;path:hsa00980;DHDH;Metabolism of xenobiotics by cytochrome P450
ENSG00000104808;path:hsa00040;DHDH;Pentose and glucuronate interconversions
ENSG00000104808;path:hsa01100;DHDH;Metabolic pathways
ENSG00000104812;path:hsa04151;GYS1;PI3K-Akt signaling pathway
ENSG00000104812;path:hsa05415;GYS1;Diabetic cardiomyopathy
ENSG00000104812;path:hsa04152;GYS1;AMPK signaling pathway
ENSG00000104812;path:hsa04922;GYS1;Glucagon signaling pathway
ENSG00000104812;path:hsa01100;GYS1;Metabolic pathways
ENSG00000104812;path:hsa04910;GYS1;Insulin signaling pathway
ENSG00000104812;path:hsa00500;GYS1;Starch and sucrose metabolism
ENSG00000104812;path:hsa04931;GYS1;Insulin resistance
ENSG00000104814;path:hsa04010;MAP4K1;MAPK signaling pathway
ENSG00000104825;path:hsa04660;NFKBIB;T cell receptor signaling pathway
ENSG00000104825;path:hsa05235;NFKBIB;PD-L1 expression and PD-1 checkpoint pathway in cancer
ENSG00000104825;path:hsa04658;NFKBIB;Th1 and Th2 cell differentiation
ENSG00000104825;path:hsa04920;NFKBIB;Adipocytokine signaling pathway
ENSG00000104825;path:hsa04722;NFKBIB;Neurotrophin signaling pathway
ENSG00000104825;path:hsa04062;NFKBIB;Chemokine signaling pathway
ENSG00000104825;path:hsa04622;NFKBIB;RIG-I-like receptor signaling pathway
ENSG00000104825;path:hsa05145;NFKBIB;Toxoplasmosis
ENSG00000104825;path:hsa04621;NFKBIB;NOD-like receptor signaling pathway
ENSG00000104825;path:hsa05171;NFKBIB;Coronavirus disease - COVID-19
ENSG00000104825;path:hsa04659;NFKBIB;Th17 cell differentiation
ENSG00000104825;path:hsa04662;NFKBIB;B cell receptor signaling pathway
ENSG00000104825;path:hsa05162;NFKBIB;Measles
ENSG00000104825;path:hsa05130;NFKBIB;Pathogenic Escherichia coli infection
ENSG00000104825;path:hsa05140;NFKBIB;Leishmaniasis
ENSG00000104825;path:hsa04623;NFKBIB;Cytosolic DNA-sensing pathway
ENSG00000104825;path:hsa05131;NFKBIB;Shigellosis
ENSG00000104825;path:hsa05164;NFKBIB;Influenza A
ENSG00000104825;path:hsa05169;NFKBIB;Epstein-Barr virus infection
ENSG00000104826;path:hsa04080;LHB;Neuroactive ligand-receptor interaction
ENSG00000104826;path:hsa04913;LHB;Ovarian steroidogenesis
ENSG00000104826;path:hsa04912;LHB;GnRH signaling pathway
ENSG00000104826;path:hsa04929;LHB;GnRH secretion
ENSG00000104826;path:hsa04024;LHB;cAMP signaling pathway
ENSG00000104826;path:hsa04917;LHB;Prolactin signaling pathway
ENSG00000104827;NA;NA;NA
ENSG00000104833;path:hsa04540;TUBB4A;Gap junction
ENSG00000104833;path:hsa05020;TUBB4A;Prion disease
ENSG00000104833;path:hsa05010;TUBB4A;Alzheimer disease
ENSG00000104833;path:hsa05132;TUBB4A;Salmonella infection
ENSG00000104833;path:hsa05022;TUBB4A;Pathways of neurodegeneration - multiple diseases
ENSG00000104833;path:hsa05014;TUBB4A;Amyotrophic lateral sclerosis
ENSG00000104833;path:hsa05016;TUBB4A;Huntington disease
ENSG00000104833;path:hsa05012;TUBB4A;Parkinson disease
ENSG00000104833;path:hsa04145;TUBB4A;Phagosome
ENSG00000104833;path:hsa05130;TUBB4A;Pathogenic Escherichia coli infection
ENSG00000104835;path:hsa00970;SARS2;Aminoacyl-tRNA biosynthesis
ENSG00000104848;NA;NA;NA
ENSG00000104859;NA;NA;NA
ENSG00000104863;NA;NA;NA
ENSG00000104866;NA;NA;NA
ENSG00000104872;NA;NA;NA
ENSG00000104880;path:hsa04530;ARHGEF18;Tight junction
ENSG00000104884;path:hsa03420;ERCC2;Nucleotide excision repair
ENSG00000104884;path:hsa03022;ERCC2;Basal transcription factors
ENSG00000104885;path:hsa00310;DOT1L;Lysine degradation
ENSG00000104885;path:hsa01100;DOT1L;Metabolic pathways
ENSG00000104885;path:hsa05202;DOT1L;Transcriptional misregulation in cancer
ENSG00000104886;NA;NA;NA
ENSG00000104888;path:hsa05033;SLC17A7;Nicotine addiction
ENSG00000104888;path:hsa04723;SLC17A7;Retrograde endocannabinoid signaling
ENSG00000104888;path:hsa04721;SLC17A7;Synaptic vesicle cycle
ENSG00000104888;path:hsa04724;SLC17A7;Glutamatergic synapse
ENSG00000104892;path:hsa05010;KLC3;Alzheimer disease
ENSG00000104892;path:hsa05022;KLC3;Pathways of neurodegeneration - multiple diseases
ENSG00000104892;path:hsa05012;KLC3;Parkinson disease
ENSG00000104892;path:hsa05016;KLC3;Huntington disease
ENSG00000104892;path:hsa05020;KLC3;Prion disease
ENSG00000104892;path:hsa05132;KLC3;Salmonella infection
ENSG00000104892;path:hsa05014;KLC3;Amyotrophic lateral sclerosis
ENSG00000104897;path:hsa03040;SF3A2;Spliceosome
ENSG00000104899;path:hsa04390;AMH;Hippo signaling pathway
ENSG00000104899;path:hsa04060;AMH;Cytokine-cytokine receptor interaction
ENSG00000104899;path:hsa04024;AMH;cAMP signaling pathway
ENSG00000104899;path:hsa04350;AMH;TGF-beta signaling pathway
ENSG00000104903;path:hsa05202;LYL1;Transcriptional misregulation in cancer
ENSG00000104907;NA;NA;NA
ENSG00000104915;path:hsa05132;STX10;Salmonella infection
ENSG00000104921;path:hsa04640;FCER2;Hematopoietic cell lineage
ENSG00000104921;path:hsa05169;FCER2;Epstein-Barr virus infection
ENSG00000104936;NA;NA;NA
ENSG00000104938;path:hsa05162;CLEC4M;Measles
ENSG00000104938;path:hsa05152;CLEC4M;Tuberculosis
ENSG00000104938;path:hsa04625;CLEC4M;C-type lectin receptor signaling pathway
ENSG00000104938;path:hsa04145;CLEC4M;Phagosome
ENSG00000104946;path:hsa04137;TBC1D17;Mitophagy - animal
ENSG00000104951;path:hsa00400;IL4I1;Phenylalanine, tyrosine and tryptophan biosynthesis
ENSG00000104951;path:hsa01100;IL4I1;Metabolic pathways
ENSG00000104951;path:hsa00250;IL4I1;Alanine, aspartate and glutamate metabolism
ENSG00000104951;path:hsa00360;IL4I1;Phenylalanine metabolism
ENSG00000104951;path:hsa00350;IL4I1;Tyrosine metabolism
ENSG00000104951;path:hsa00380;IL4I1;Tryptophan metabolism
ENSG00000104951;path:hsa00270;IL4I1;Cysteine and methionine metabolism
ENSG00000104951;path:hsa00280;IL4I1;Valine, leucine and isoleucine degradation
ENSG00000104953;path:hsa04310;TLE6;Wnt signaling pathway
ENSG00000104953;path:hsa04330;TLE6;Notch signaling pathway
ENSG00000104957;NA;NA;NA
ENSG00000104960;NA;NA;NA
ENSG00000104970;NA;NA;NA
ENSG00000104972;path:hsa04380;LILRB1;Osteoclast differentiation
ENSG00000104972;path:hsa04662;LILRB1;B cell receptor signaling pathway
ENSG00000104973;NA;NA;NA
ENSG00000104974;path:hsa04662;LILRA1;B cell receptor signaling pathway
ENSG00000104974;path:hsa04380;LILRA1;Osteoclast differentiation
ENSG00000104979;NA;NA;NA
ENSG00000104980;NA;NA;NA
ENSG00000104983;NA;NA;NA
ENSG00000104998;path:hsa04060;IL27RA;Cytokine-cytokine receptor interaction
ENSG00000104998;path:hsa04630;IL27RA;JAK-STAT signaling pathway
ENSG00000104998;path:hsa04659;IL27RA;Th17 cell differentiation
ENSG00000105063;NA;NA;NA
ENSG00000105085;NA;NA;NA
ENSG00000105088;NA;NA;NA
ENSG00000105122;path:hsa04014;RASAL3;Ras signaling pathway
ENSG00000105127;NA;NA;NA
ENSG00000105135;NA;NA;NA
ENSG00000105136;path:hsa05168;ZNF419;Herpes simplex virus 1 infection
ENSG00000105143;path:hsa04721;SLC1A6;Synaptic vesicle cycle
ENSG00000105143;path:hsa05017;SLC1A6;Spinocerebellar ataxia
ENSG00000105143;path:hsa04724;SLC1A6;Glutamatergic synapse
ENSG00000105146;NA;NA;NA
ENSG00000105197;NA;NA;NA
ENSG00000105198;NA;NA;NA
ENSG00000105204;NA;NA;NA
ENSG00000105220;path:hsa00030;GPI;Pentose phosphate pathway
ENSG00000105220;path:hsa01200;GPI;Carbon metabolism
ENSG00000105220;path:hsa00500;GPI;Starch and sucrose metabolism
ENSG00000105220;path:hsa01100;GPI;Metabolic pathways
ENSG00000105220;path:hsa00520;GPI;Amino sugar and nucleotide sugar metabolism
ENSG00000105220;path:hsa00010;GPI;Glycolysis / Gluconeogenesis
ENSG00000105221;path:hsa04919;AKT2;Thyroid hormone signaling pathway
ENSG00000105221;path:hsa04010;AKT2;MAPK signaling pathway
ENSG00000105221;path:hsa04151;AKT2;PI3K-Akt signaling pathway
ENSG00000105221;path:hsa05417;AKT2;Lipid and atherosclerosis
ENSG00000105221;path:hsa04725;AKT2;Cholinergic synapse
ENSG00000105221;path:hsa04152;AKT2;AMPK signaling pathway
ENSG00000105221;path:hsa05215;AKT2;Prostate cancer
ENSG00000105221;path:hsa05226;AKT2;Gastric cancer
ENSG00000105221;path:hsa05160;AKT2;Hepatitis C
ENSG00000105221;path:hsa05152;AKT2;Tuberculosis
ENSG00000105221;path:hsa05222;AKT2;Small cell lung cancer
ENSG00000105221;path:hsa04973;AKT2;Carbohydrate digestion and absorption
ENSG00000105221;path:hsa05210;AKT2;Colorectal cancer
ENSG00000105221;path:hsa04914;AKT2;Progesterone-mediated oocyte maturation
ENSG00000105221;path:hsa04024;AKT2;cAMP signaling pathway
ENSG00000105221;path:hsa05017;AKT2;Spinocerebellar ataxia
ENSG00000105221;path:hsa04935;AKT2;Growth hormone synthesis, secretion and action
ENSG00000105221;path:hsa05211;AKT2;Renal cell carcinoma
ENSG00000105221;path:hsa04664;AKT2;Fc epsilon RI signaling pathway
ENSG00000105221;path:hsa04666;AKT2;Fc gamma R-mediated phagocytosis
ENSG00000105221;path:hsa04140;AKT2;Autophagy - animal
ENSG00000105221;path:hsa04068;AKT2;FoxO signaling pathway
ENSG00000105221;path:hsa05132;AKT2;Salmonella infection
ENSG00000105221;path:hsa05235;AKT2;PD-L1 expression and PD-1 checkpoint pathway in cancer
ENSG00000105221;path:hsa04910;AKT2;Insulin signaling pathway
ENSG00000105221;path:hsa04510;AKT2;Focal adhesion
ENSG00000105221;path:hsa01521;AKT2;EGFR tyrosine kinase inhibitor resistance
ENSG00000105221;path:hsa04630;AKT2;JAK-STAT signaling pathway
ENSG00000105221;path:hsa04062;AKT2;Chemokine signaling pathway
ENSG00000105221;path:hsa05205;AKT2;Proteoglycans in cancer
ENSG00000105221;path:hsa05223;AKT2;Non-small cell lung cancer
ENSG00000105221;path:hsa05218;AKT2;Melanoma
ENSG00000105221;path:hsa04150;AKT2;mTOR signaling pathway
ENSG00000105221;path:hsa01524;AKT2;Platinum drug resistance
ENSG00000105221;path:hsa04922;AKT2;Glucagon signaling pathway
ENSG00000105221;path:hsa05220;AKT2;Chronic myeloid leukemia
ENSG00000105221;path:hsa04210;AKT2;Apoptosis
ENSG00000105221;path:hsa04370;AKT2;VEGF signaling pathway
ENSG00000105221;path:hsa05165;AKT2;Human papillomavirus infection
ENSG00000105221;path:hsa05225;AKT2;Hepatocellular carcinoma
ENSG00000105221;path:hsa05231;AKT2;Choline metabolism in cancer
ENSG00000105221;path:hsa05415;AKT2;Diabetic cardiomyopathy
ENSG00000105221;path:hsa04722;AKT2;Neurotrophin signaling pathway
ENSG00000105221;path:hsa05200;AKT2;Pathways in cancer
ENSG00000105221;path:hsa04012;AKT2;ErbB signaling pathway
ENSG00000105221;path:hsa05169;AKT2;Epstein-Barr virus infection
ENSG00000105221;path:hsa04072;AKT2;Phospholipase D signaling pathway
ENSG00000105221;path:hsa04261;AKT2;Adrenergic signaling in cardiomyocytes
ENSG00000105221;path:hsa04728;AKT2;Dopaminergic synapse
ENSG00000105221;path:hsa04625;AKT2;C-type lectin receptor signaling pathway
ENSG00000105221;path:hsa04923;AKT2;Regulation of lipolysis in adipocytes
ENSG00000105221;path:hsa05010;AKT2;Alzheimer disease
ENSG00000105221;path:hsa04014;AKT2;Ras signaling pathway
ENSG00000105221;path:hsa05135;AKT2;Yersinia infection
ENSG00000105221;path:hsa05170;AKT2;Human immunodeficiency virus 1 infection
ENSG00000105221;path:hsa04931;AKT2;Insulin resistance
ENSG00000105221;path:hsa05167;AKT2;Kaposi sarcoma-associated herpesvirus infection
ENSG00000105221;path:hsa04932;AKT2;Non-alcoholic fatty liver disease
ENSG00000105221;path:hsa04933;AKT2;AGE-RAGE signaling pathway in diabetic complications
ENSG00000105221;path:hsa05213;AKT2;Endometrial cancer
ENSG00000105221;path:hsa04917;AKT2;Prolactin signaling pathway
ENSG00000105221;path:hsa05162;AKT2;Measles
ENSG00000105221;path:hsa05145;AKT2;Toxoplasmosis
ENSG00000105221;path:hsa04022;AKT2;cGMP-PKG signaling pathway
ENSG00000105221;path:hsa05164;AKT2;Influenza A
ENSG00000105221;path:hsa04926;AKT2;Relaxin signaling pathway
ENSG00000105221;path:hsa05207;AKT2;Chemical carcinogenesis - receptor activation
ENSG00000105221;path:hsa04211;AKT2;Longevity regulating pathway
ENSG00000105221;path:hsa05168;AKT2;Herpes simplex virus 1 infection
ENSG00000105221;path:hsa04015;AKT2;Rap1 signaling pathway
ENSG00000105221;path:hsa04613;AKT2;Neutrophil extracellular trap formation
ENSG00000105221;path:hsa04071;AKT2;Sphingolipid signaling pathway
ENSG00000105221;path:hsa05166;AKT2;Human T-cell leukemia virus 1 infection
ENSG00000105221;path:hsa04371;AKT2;Apelin signaling pathway
ENSG00000105221;path:hsa04929;AKT2;GnRH secretion
ENSG00000105221;path:hsa04620;AKT2;Toll-like receptor signaling pathway
ENSG00000105221;path:hsa04660;AKT2;T cell receptor signaling pathway
ENSG00000105221;path:hsa04662;AKT2;B cell receptor signaling pathway
ENSG00000105221;path:hsa04668;AKT2;TNF signaling pathway
ENSG00000105221;path:hsa04380;AKT2;Osteoclast differentiation
ENSG00000105221;path:hsa04920;AKT2;Adipocytokine signaling pathway
ENSG00000105221;path:hsa04915;AKT2;Estrogen signaling pathway
ENSG00000105221;path:hsa05142;AKT2;Chagas disease
ENSG00000105221;path:hsa04213;AKT2;Longevity regulating pathway - multiple species
ENSG00000105221;path:hsa04066;AKT2;HIF-1 signaling pathway
ENSG00000105221;path:hsa05161;AKT2;Hepatitis B
ENSG00000105221;path:hsa05224;AKT2;Breast cancer
ENSG00000105221;path:hsa05418;AKT2;Fluid shear stress and atherosclerosis
ENSG00000105221;path:hsa05163;AKT2;Human cytomegalovirus infection
ENSG00000105221;path:hsa05214;AKT2;Glioma
ENSG00000105221;path:hsa04611;AKT2;Platelet activation
ENSG00000105221;path:hsa05212;AKT2;Pancreatic cancer
ENSG00000105221;path:hsa05221;AKT2;Acute myeloid leukemia
ENSG00000105221;path:hsa05131;AKT2;Shigellosis
ENSG00000105221;path:hsa01522;AKT2;Endocrine resistance
ENSG00000105221;path:hsa05230;AKT2;Central carbon metabolism in cancer
ENSG00000105221;path:hsa04550;AKT2;Signaling pathways regulating pluripotency of stem cells
ENSG00000105221;path:hsa04218;AKT2;Cellular senescence
ENSG00000105223;path:hsa00565;PLD3;Ether lipid metabolism
ENSG00000105223;path:hsa01100;PLD3;Metabolic pathways
ENSG00000105223;path:hsa00564;PLD3;Glycerophospholipid metabolism
ENSG00000105227;NA;NA;NA
ENSG00000105245;path:hsa04330;NUMBL;Notch signaling pathway
ENSG00000105251;NA;NA;NA
ENSG00000105254;NA;NA;NA
ENSG00000105255;NA;NA;NA
ENSG00000105270;NA;NA;NA
ENSG00000105278;NA;NA;NA
ENSG00000105287;path:hsa04925;PRKD2;Aldosterone synthesis and secretion
ENSG00000105287;path:hsa04015;PRKD2;Rap1 signaling pathway
ENSG00000105289;path:hsa04530;TJP3;Tight junction
ENSG00000105290;NA;NA;NA
ENSG00000105298;NA;NA;NA
ENSG00000105329;path:hsa05166;TGFB1;Human T-cell leukemia virus 1 infection
ENSG00000105329;path:hsa04672;TGFB1;Intestinal immune network for IgA production
ENSG00000105329;path:hsa04060;TGFB1;Cytokine-cytokine receptor interaction
ENSG00000105329;path:hsa05145;TGFB1;Toxoplasmosis
ENSG00000105329;path:hsa05220;TGFB1;Chronic myeloid leukemia
ENSG00000105329;path:hsa04010;TGFB1;MAPK signaling pathway
ENSG00000105329;path:hsa05200;TGFB1;Pathways in cancer
ENSG00000105329;path:hsa05323;TGFB1;Rheumatoid arthritis
ENSG00000105329;path:hsa04068;TGFB1;FoxO signaling pathway
ENSG00000105329;path:hsa04932;TGFB1;Non-alcoholic fatty liver disease
ENSG00000105329;path:hsa05415;TGFB1;Diabetic cardiomyopathy
ENSG00000105329;path:hsa05142;TGFB1;Chagas disease
ENSG00000105329;path:hsa05212;TGFB1;Pancreatic cancer
ENSG00000105329;path:hsa04933;TGFB1;AGE-RAGE signaling pathway in diabetic complications
ENSG00000105329;path:hsa04659;TGFB1;Th17 cell differentiation
ENSG00000105329;path:hsa04390;TGFB1;Hippo signaling pathway
ENSG00000105329;path:hsa05414;TGFB1;Dilated cardiomyopathy
ENSG00000105329;path:hsa05211;TGFB1;Renal cell carcinoma
ENSG00000105329;path:hsa05152;TGFB1;Tuberculosis
ENSG00000105329;path:hsa04218;TGFB1;Cellular senescence
ENSG00000105329;path:hsa05146;TGFB1;Amoebiasis
ENSG00000105329;path:hsa05205;TGFB1;Proteoglycans in cancer
ENSG00000105329;path:hsa04350;TGFB1;TGF-beta signaling pathway
ENSG00000105329;path:hsa05140;TGFB1;Leishmaniasis
ENSG00000105329;path:hsa04110;TGFB1;Cell cycle
ENSG00000105329;path:hsa05410;TGFB1;Hypertrophic cardiomyopathy
ENSG00000105329;path:hsa05210;TGFB1;Colorectal cancer
ENSG00000105329;path:hsa04926;TGFB1;Relaxin signaling pathway
ENSG00000105329;path:hsa05161;TGFB1;Hepatitis B
ENSG00000105329;path:hsa05226;TGFB1;Gastric cancer
ENSG00000105329;path:hsa04380;TGFB1;Osteoclast differentiation
ENSG00000105329;path:hsa05144;TGFB1;Malaria
ENSG00000105329;path:hsa05225;TGFB1;Hepatocellular carcinoma
ENSG00000105329;path:hsa05321;TGFB1;Inflammatory bowel disease
ENSG00000105339;NA;NA;NA
ENSG00000105341;NA;NA;NA
ENSG00000105357;path:hsa04530;MYH14;Tight junction
ENSG00000105357;path:hsa04270;MYH14;Vascular smooth muscle contraction
ENSG00000105357;path:hsa04810;MYH14;Regulation of actin cytoskeleton
ENSG00000105357;path:hsa05130;MYH14;Pathogenic Escherichia coli infection
ENSG00000105373;NA;NA;NA
ENSG00000105374;NA;NA;NA
ENSG00000105379;NA;NA;NA
ENSG00000105392;NA;NA;NA
ENSG00000105397;path:hsa05169;TYK2;Epstein-Barr virus infection
ENSG00000105397;path:hsa05145;TYK2;Toxoplasmosis
ENSG00000105397;path:hsa04659;TYK2;Th17 cell differentiation
ENSG00000105397;path:hsa04621;TYK2;NOD-like receptor signaling pathway
ENSG00000105397;path:hsa05165;TYK2;Human papillomavirus infection
ENSG00000105397;path:hsa05171;TYK2;Coronavirus disease - COVID-19
ENSG00000105397;path:hsa05168;TYK2;Herpes simplex virus 1 infection
ENSG00000105397;path:hsa05161;TYK2;Hepatitis B
ENSG00000105397;path:hsa04380;TYK2;Osteoclast differentiation
ENSG00000105397;path:hsa05162;TYK2;Measles
ENSG00000105397;path:hsa05167;TYK2;Kaposi sarcoma-associated herpesvirus infection
ENSG00000105397;path:hsa04630;TYK2;JAK-STAT signaling pathway
ENSG00000105397;path:hsa05160;TYK2;Hepatitis C
ENSG00000105397;path:hsa04217;TYK2;Necroptosis
ENSG00000105397;path:hsa04658;TYK2;Th1 and Th2 cell differentiation
ENSG00000105397;path:hsa05164;TYK2;Influenza A
ENSG00000105398;path:hsa00980;SULT2A1;Metabolism of xenobiotics by cytochrome P450
ENSG00000105398;path:hsa05204;SULT2A1;Chemical carcinogenesis - DNA adducts
ENSG00000105398;path:hsa04976;SULT2A1;Bile secretion
ENSG00000105401;path:hsa04151;CDC37;PI3K-Akt signaling pathway
ENSG00000105409;path:hsa04919;ATP1A3;Thyroid hormone signaling pathway
ENSG00000105409;path:hsa04971;ATP1A3;Gastric acid secretion
ENSG00000105409;path:hsa04024;ATP1A3;cAMP signaling pathway
ENSG00000105409;path:hsa04925;ATP1A3;Aldosterone synthesis and secretion
ENSG00000105409;path:hsa04974;ATP1A3;Protein digestion and absorption
ENSG00000105409;path:hsa04022;ATP1A3;cGMP-PKG signaling pathway
ENSG00000105409;path:hsa04964;ATP1A3;Proximal tubule bicarbonate reclamation
ENSG00000105409;path:hsa04260;ATP1A3;Cardiac muscle contraction
ENSG00000105409;path:hsa04972;ATP1A3;Pancreatic secretion
ENSG00000105409;path:hsa04976;ATP1A3;Bile secretion
ENSG00000105409;path:hsa04973;ATP1A3;Carbohydrate digestion and absorption
ENSG00000105409;path:hsa04970;ATP1A3;Salivary secretion
ENSG00000105409;path:hsa04911;ATP1A3;Insulin secretion
ENSG00000105409;path:hsa04978;ATP1A3;Mineral absorption
ENSG00000105409;path:hsa04960;ATP1A3;Aldosterone-regulated sodium reabsorption
ENSG00000105409;path:hsa04918;ATP1A3;Thyroid hormone synthesis
ENSG00000105409;path:hsa04261;ATP1A3;Adrenergic signaling in cardiomyocytes
ENSG00000105409;path:hsa04961;ATP1A3;Endocrine and other factor-regulated calcium reabsorption
ENSG00000105426;NA;NA;NA
ENSG00000105428;NA;NA;NA
ENSG00000105429;path:hsa04340;MEGF8;Hedgehog signaling pathway
ENSG00000105438;path:hsa05110;KDELR1;Vibrio cholerae infection
ENSG00000105447;NA;NA;NA
ENSG00000105464;path:hsa04713;GRIN2D;Circadian entrainment
ENSG00000105464;path:hsa05022;GRIN2D;Pathways of neurodegeneration - multiple diseases
ENSG00000105464;path:hsa05031;GRIN2D;Amphetamine addiction
ENSG00000105464;path:hsa05034;GRIN2D;Alcoholism
ENSG00000105464;path:hsa05017;GRIN2D;Spinocerebellar ataxia
ENSG00000105464;path:hsa05020;GRIN2D;Prion disease
ENSG00000105464;path:hsa04080;GRIN2D;Neuroactive ligand-receptor interaction
ENSG00000105464;path:hsa04024;GRIN2D;cAMP signaling pathway
ENSG00000105464;path:hsa04724;GRIN2D;Glutamatergic synapse
ENSG00000105464;path:hsa04020;GRIN2D;Calcium signaling pathway
ENSG00000105464;path:hsa05014;GRIN2D;Amyotrophic lateral sclerosis
ENSG00000105464;path:hsa04720;GRIN2D;Long-term potentiation
ENSG00000105464;path:hsa05010;GRIN2D;Alzheimer disease
ENSG00000105464;path:hsa05030;GRIN2D;Cocaine addiction
